shipment_id,leg_id,customer_id,carrier_id,equipment_id,origin_loc_id,dest_loc_id,lane_id,tender_ts,pickup_plan_ts,pickup_actual_ts,delivery_plan_ts,delivery_actual_ts,planned_miles,actual_miles,pieces,weight_lbs,cube,revenue,total_cost,fuel_surcharge,accessorial_cost,status,isdeliveredontime,isinfull,isotif,cancel_flag,load_date,update_date
S005878,1,12,3,3,49,42,179,2024-01-25T14:00:00+00:00,2024-01-26T12:00:00+00:00,2024-01-26T13:00:00+00:00,2024-01-30T16:00:00+00:00,2024-02-01T04:00:00+00:00,1049.97,1046.28,7,9905.39,2412.45,2692.33,1985.29,147.0,106.25,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005879,1,14,4,1,1,10,2,2024-02-03T15:30:00+00:00,2024-02-04T10:30:00+00:00,2024-02-04T10:30:00+00:00,2024-02-07T17:30:00+00:00,2024-02-07T16:30:00+00:00,732.69,764.3,16,37509.49,241.16,1838.43,1426.73,100.49,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005880,1,19,6,1,21,18,75,2024-07-01T06:52:00+00:00,2024-07-01T10:52:00+00:00,2024-07-01T10:52:00+00:00,2024-07-03T17:52:00+00:00,2024-07-03T20:52:00+00:00,482.52,494.63,13,4731.08,3314.94,1257.03,1061.19,69.07,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005881,1,22,11,2,25,30,91,2024-06-01T17:20:00+00:00,2024-06-02T08:20:00+00:00,2024-06-02T08:20:00+00:00,2024-06-05T12:20:00+00:00,2024-06-05T06:20:00+00:00,893.08,895.63,19,24032.42,1460.24,2168.44,1626.23,123.29,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005882,1,15,6,2,49,54,181,2024-06-22T03:03:00+00:00,2024-06-22T13:03:00+00:00,2024-06-22T15:03:00+00:00,2024-06-25T17:03:00+00:00,2024-06-25T15:03:00+00:00,653.34,662.45,23,41311.64,3499.21,1637.27,1408.47,91.47,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005883,1,7,3,1,13,30,49,2024-05-23T02:07:00+00:00,2024-05-23T12:07:00+00:00,2024-05-23T12:07:00+00:00,2024-05-26T15:07:00+00:00,2024-05-26T13:07:00+00:00,834.08,867.65,16,39906.73,634.31,1858.54,1533.41,115.31,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005884,1,14,11,1,45,38,164,2024-06-14T16:09:00+00:00,2024-06-15T15:09:00+00:00,,2024-06-19T15:09:00+00:00,,1240.19,0.0,5,22909.8,3328.69,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005885,1,12,11,3,41,6,142,2024-06-23T21:23:00+00:00,2024-06-24T13:23:00+00:00,2024-06-24T13:23:00+00:00,2024-06-28T14:23:00+00:00,2024-06-29T03:23:00+00:00,1460.54,1442.66,16,20886.4,2780.61,3446.8,2651.03,207.32,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005886,1,13,4,1,49,46,180,2024-04-07T05:37:00+00:00,2024-04-07T15:37:00+00:00,2024-04-07T15:37:00+00:00,2024-04-10T22:37:00+00:00,2024-04-10T16:37:00+00:00,666.39,661.67,5,18007.73,2609.45,1691.93,1224.89,94.59,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005887,1,6,13,3,5,10,16,2024-05-14T05:14:00+00:00,2024-05-14T18:14:00+00:00,2024-05-14T18:14:00+00:00,2024-05-18T00:14:00+00:00,2024-05-18T07:14:00+00:00,826.5,857.85,18,42775.53,626.41,1870.91,1428.57,113.77,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005888,1,19,11,1,49,10,171,2024-04-28T00:35:00+00:00,2024-04-28T15:35:00+00:00,2024-04-28T15:35:00+00:00,2024-04-29T17:35:00+00:00,2024-04-30T01:35:00+00:00,234.65,244.89,6,27366.17,1920.26,666.33,540.71,32.77,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005889,1,21,8,2,5,58,28,2024-04-25T06:04:00+00:00,2024-04-25T10:04:00+00:00,2024-04-25T11:04:00+00:00,2024-04-28T15:04:00+00:00,2024-04-28T18:04:00+00:00,607.53,629.28,3,652.72,1748.54,1257.98,906.8,84.84,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005890,1,20,1,3,33,18,117,2024-05-04T15:47:00+00:00,2024-05-05T09:47:00+00:00,2024-05-05T12:47:00+00:00,2024-05-09T13:47:00+00:00,2024-05-09T23:47:00+00:00,2411.12,2394.32,5,7179.91,3107.02,5381.5,4733.4,339.85,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005891,1,10,9,2,57,26,203,2024-02-08T19:44:00+00:00,2024-02-09T09:44:00+00:00,2024-02-09T09:44:00+00:00,2024-02-11T13:44:00+00:00,2024-02-11T15:44:00+00:00,532.48,532.19,19,22307.94,184.78,1009.98,813.41,71.22,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005892,1,22,8,3,57,34,205,2024-02-12T21:07:00+00:00,2024-02-13T17:07:00+00:00,2024-02-13T19:07:00+00:00,2024-02-17T22:07:00+00:00,2024-02-19T01:07:00+00:00,2387.97,2479.59,21,1889.72,3088.54,5003.4,4329.87,327.75,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005893,1,7,12,1,29,34,106,2024-02-13T19:44:00+00:00,2024-02-14T11:44:00+00:00,2024-02-14T11:44:00+00:00,2024-02-18T14:44:00+00:00,2024-02-18T13:44:00+00:00,1021.69,1029.15,1,20655.58,2669.14,2106.98,1637.6,140.23,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005894,1,19,11,1,21,38,79,2024-03-08T11:20:00+00:00,2024-03-09T08:20:00+00:00,2024-03-09T08:20:00+00:00,2024-03-12T09:20:00+00:00,2024-03-12T09:20:00+00:00,992.83,1008.62,11,2198.85,2162.57,2281.27,1787.4,136.76,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005895,1,17,7,1,49,46,180,2024-02-05T07:34:00+00:00,2024-02-06T06:34:00+00:00,2024-02-06T06:34:00+00:00,2024-02-09T07:34:00+00:00,2024-02-09T08:34:00+00:00,665.83,696.68,3,33390.93,2880.92,1664.4,1220.0,89.05,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005896,1,1,8,3,29,6,100,2024-03-04T08:18:00+00:00,2024-03-05T06:18:00+00:00,2024-03-05T09:18:00+00:00,2024-03-08T08:18:00+00:00,2024-03-08T15:18:00+00:00,926.86,918.58,23,36387.24,3190.62,1873.87,1632.26,127.67,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005897,1,3,5,1,57,54,210,2024-05-27T12:22:00+00:00,2024-05-27T18:22:00+00:00,2024-05-27T18:22:00+00:00,2024-05-30T20:22:00+00:00,2024-05-30T22:22:00+00:00,351.96,353.86,20,6316.76,2727.75,707.46,562.38,48.59,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005898,1,4,7,2,17,38,65,2024-04-09T04:18:00+00:00,2024-04-09T12:18:00+00:00,2024-04-09T12:18:00+00:00,2024-04-13T20:18:00+00:00,2024-04-13T20:18:00+00:00,1122.63,1139.97,24,29604.55,2456.9,2520.08,2217.39,158.07,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005899,1,9,2,3,17,58,70,2024-05-08T09:05:00+00:00,2024-05-09T06:05:00+00:00,2024-05-09T06:05:00+00:00,2024-05-11T13:05:00+00:00,2024-05-11T08:05:00+00:00,523.03,534.3,13,13226.02,2358.61,1240.89,956.29,72.96,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005900,1,4,11,3,29,50,110,2024-07-02T12:03:00+00:00,2024-07-03T09:03:00+00:00,2024-07-03T09:03:00+00:00,2024-07-06T16:03:00+00:00,2024-07-06T15:03:00+00:00,899.58,940.47,8,13090.48,852.53,2058.37,1748.83,128.77,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005901,1,24,1,1,53,50,195,2024-06-19T08:35:00+00:00,2024-06-20T08:35:00+00:00,2024-06-20T08:35:00+00:00,2024-06-23T10:35:00+00:00,2024-06-23T17:35:00+00:00,694.03,695.97,8,9712.65,572.52,1771.81,1367.45,97.16,93.65,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005902,1,24,1,1,5,42,24,2024-02-06T15:24:00+00:00,2024-02-07T10:24:00+00:00,2024-02-07T10:24:00+00:00,2024-02-11T18:24:00+00:00,2024-02-11T13:24:00+00:00,1500.16,1472.77,2,13009.21,1917.53,3489.0,2929.79,200.65,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005903,1,5,10,3,45,18,159,2024-02-02T00:48:00+00:00,2024-02-02T17:48:00+00:00,2024-02-02T20:48:00+00:00,2024-02-07T01:48:00+00:00,2024-02-07T15:48:00+00:00,1078.13,1074.47,17,22552.99,1748.07,2000.1,1602.93,147.87,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005904,1,8,15,2,29,6,100,2024-05-20T03:07:00+00:00,2024-05-20T08:07:00+00:00,2024-05-20T08:07:00+00:00,2024-05-23T15:07:00+00:00,2024-05-23T19:07:00+00:00,951.92,986.48,13,22374.77,1028.91,2675.91,2252.03,131.6,310.15,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005905,1,16,7,3,25,22,90,2024-02-09T20:57:00+00:00,2024-02-10T09:57:00+00:00,2024-02-10T09:57:00+00:00,2024-02-12T14:57:00+00:00,2024-02-12T12:57:00+00:00,524.7,544.3,15,18412.16,2586.29,1250.76,938.3,70.18,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005906,1,25,2,1,17,30,63,2024-05-24T08:31:00+00:00,2024-05-24T15:31:00+00:00,2024-05-24T15:31:00+00:00,2024-05-28T19:31:00+00:00,2024-05-28T22:31:00+00:00,1596.56,1579.48,16,2401.99,940.18,3753.91,2765.15,220.72,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005907,1,24,10,1,41,50,152,2024-04-21T13:48:00+00:00,2024-04-22T06:48:00+00:00,2024-04-22T06:48:00+00:00,2024-04-26T08:48:00+00:00,2024-04-26T13:48:00+00:00,1009.61,1009.15,6,5872.72,1163.07,2139.01,1540.26,140.99,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005908,1,23,10,1,17,46,67,2024-02-21T12:05:00+00:00,2024-02-22T10:05:00+00:00,2024-02-22T12:05:00+00:00,2024-02-26T18:05:00+00:00,2024-02-26T18:05:00+00:00,1092.31,1081.17,22,26833.95,1550.55,2070.53,1707.13,151.34,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005909,1,9,7,1,1,22,5,2024-02-17T13:28:00+00:00,2024-02-18T06:28:00+00:00,,2024-02-20T06:28:00+00:00,,443.11,0.0,11,17888.65,813.85,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005910,1,17,4,1,17,10,59,2024-05-29T17:15:00+00:00,2024-05-30T10:15:00+00:00,2024-05-30T10:15:00+00:00,2024-06-03T11:15:00+00:00,2024-06-03T22:15:00+00:00,1347.79,1406.6,2,40844.49,488.15,3504.17,2698.01,186.06,193.93,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005911,1,5,15,3,21,38,79,2024-06-09T16:48:00+00:00,2024-06-10T10:48:00+00:00,2024-06-10T10:48:00+00:00,2024-06-13T18:48:00+00:00,2024-06-14T01:48:00+00:00,996.63,984.68,7,7998.87,841.89,2320.0,1831.33,141.37,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005912,1,9,4,2,49,42,179,2024-01-03T17:28:00+00:00,2024-01-04T13:28:00+00:00,2024-01-04T13:28:00+00:00,2024-01-08T16:28:00+00:00,2024-01-08T21:28:00+00:00,1038.56,1078.23,21,30611.12,519.95,2382.66,1765.72,154.95,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005913,1,16,13,2,45,58,168,2024-05-21T06:17:00+00:00,2024-05-21T12:17:00+00:00,2024-05-21T15:17:00+00:00,2024-05-24T19:17:00+00:00,2024-05-26T06:17:00+00:00,821.74,853.35,12,41657.42,2806.73,2032.37,1771.83,113.61,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005914,1,4,10,2,25,10,87,2024-06-19T18:49:00+00:00,2024-06-20T18:49:00+00:00,2024-06-20T19:49:00+00:00,2024-06-22T23:49:00+00:00,2024-06-23T08:49:00+00:00,435.73,441.4,8,10457.35,844.94,935.95,797.7,61.0,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005915,1,17,10,2,1,22,5,2024-03-26T19:09:00+00:00,2024-03-27T18:09:00+00:00,2024-03-27T18:09:00+00:00,2024-03-29T20:09:00+00:00,2024-03-30T06:09:00+00:00,442.7,447.26,18,19850.76,607.75,1009.8,816.24,62.42,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005916,1,3,14,1,41,30,148,2024-03-13T03:27:00+00:00,2024-03-13T07:27:00+00:00,,2024-03-16T07:27:00+00:00,,611.63,0.0,5,32349.39,1428.65,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005917,1,2,1,3,21,30,77,2024-06-23T07:49:00+00:00,2024-06-23T17:49:00+00:00,2024-06-23T17:49:00+00:00,2024-06-28T01:49:00+00:00,2024-06-27T16:49:00+00:00,1173.93,1214.03,24,7688.13,1695.25,2859.69,2222.29,164.35,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005918,1,9,11,3,29,54,111,2024-04-21T17:33:00+00:00,2024-04-22T06:33:00+00:00,2024-04-22T06:33:00+00:00,2024-04-26T14:33:00+00:00,2024-04-26T02:33:00+00:00,1014.84,1051.68,18,33797.41,2167.48,2460.63,1925.3,141.72,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005919,1,21,8,3,1,6,1,2024-05-26T21:29:00+00:00,2024-05-27T16:29:00+00:00,,2024-05-29T16:29:00+00:00,,577.29,0.0,17,15595.59,1132.92,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005920,1,1,9,2,25,50,96,2024-02-08T07:43:00+00:00,2024-02-08T15:43:00+00:00,2024-02-08T17:43:00+00:00,2024-02-10T16:43:00+00:00,2024-02-10T14:43:00+00:00,475.87,490.53,11,9773.75,3200.6,1406.78,1230.49,63.65,324.77,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005921,1,17,4,2,25,6,86,2024-06-26T00:38:00+00:00,2024-06-26T12:38:00+00:00,2024-06-26T12:38:00+00:00,2024-06-28T13:38:00+00:00,2024-06-28T13:38:00+00:00,488.87,483.17,13,2108.16,3408.77,1370.77,1156.56,69.4,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005922,1,22,6,2,53,38,192,2024-05-15T02:47:00+00:00,2024-05-15T07:47:00+00:00,2024-05-15T07:47:00+00:00,2024-05-18T10:47:00+00:00,2024-05-18T11:47:00+00:00,810.86,843.88,17,7880.4,2057.3,2037.4,1628.27,111.61,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005923,1,16,7,2,57,34,205,2024-03-22T05:52:00+00:00,2024-03-22T18:52:00+00:00,2024-03-22T18:52:00+00:00,2024-03-27T00:52:00+00:00,2024-03-27T01:52:00+00:00,2318.77,2329.09,6,14036.2,2878.16,5667.65,4781.49,315.93,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005924,1,18,14,1,9,46,39,2024-04-07T18:31:00+00:00,2024-04-08T06:31:00+00:00,2024-04-08T06:31:00+00:00,2024-04-10T13:31:00+00:00,2024-04-10T16:31:00+00:00,474.11,491.33,19,1242.87,1103.59,1242.54,973.71,66.75,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005925,1,10,10,1,21,10,73,2024-04-16T21:02:00+00:00,2024-04-17T07:02:00+00:00,,2024-04-20T07:02:00+00:00,,897.18,0.0,21,28063.82,2440.12,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005926,1,8,2,1,17,50,68,2024-03-29T11:32:00+00:00,2024-03-29T18:32:00+00:00,2024-03-29T19:32:00+00:00,2024-04-02T20:32:00+00:00,2024-04-03T02:32:00+00:00,1446.96,1451.32,5,21817.75,1904.57,3446.66,2591.2,204.02,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005927,1,12,6,3,53,2,183,2024-05-28T22:42:00+00:00,2024-05-29T09:42:00+00:00,2024-05-29T09:42:00+00:00,2024-05-30T13:42:00+00:00,2024-05-30T11:42:00+00:00,225.19,230.14,8,17786.99,3466.73,693.87,500.81,31.09,68.5,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005928,1,22,6,2,49,46,180,2024-02-26T23:24:00+00:00,2024-02-27T16:24:00+00:00,2024-02-27T18:24:00+00:00,2024-03-01T17:24:00+00:00,2024-03-01T21:24:00+00:00,641.57,641.6,19,3218.99,2178.65,1688.36,1466.67,87.29,75.42,Delivered,False,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005929,1,23,14,2,1,54,13,2024-02-20T18:42:00+00:00,2024-02-21T09:42:00+00:00,2024-02-21T09:42:00+00:00,2024-02-22T10:42:00+00:00,2024-02-22T20:42:00+00:00,221.46,228.02,17,32564.35,1718.31,612.9,462.0,30.68,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005930,1,13,10,2,53,10,185,2024-05-03T00:54:00+00:00,2024-05-03T12:54:00+00:00,2024-05-03T15:54:00+00:00,2024-05-06T19:54:00+00:00,2024-05-07T03:54:00+00:00,623.64,651.01,9,13991.95,1714.21,1432.46,1250.76,87.9,122.85,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005931,1,5,1,1,53,42,193,2024-05-31T04:31:00+00:00,2024-05-31T16:31:00+00:00,,2024-06-04T16:31:00+00:00,,1441.45,0.0,5,7320.3,2216.38,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005932,1,19,3,3,1,18,4,2024-01-27T20:35:00+00:00,2024-01-28T08:35:00+00:00,2024-01-28T11:35:00+00:00,2024-01-31T12:35:00+00:00,2024-01-31T16:35:00+00:00,775.12,805.39,2,2888.71,776.56,1929.28,1667.47,108.52,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005933,1,5,12,2,53,26,189,2024-02-01T21:43:00+00:00,2024-02-02T07:43:00+00:00,2024-02-02T07:43:00+00:00,2024-02-03T13:43:00+00:00,2024-02-03T20:43:00+00:00,197.85,196.09,6,10300.49,267.87,485.27,385.7,27.14,71.93,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005934,1,10,12,1,17,22,61,2024-01-05T14:29:00+00:00,2024-01-05T18:29:00+00:00,2024-01-05T18:29:00+00:00,2024-01-07T19:29:00+00:00,2024-01-07T22:29:00+00:00,484.09,480.08,20,30306.69,3296.86,1053.0,837.99,72.23,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005935,1,5,15,2,53,50,195,2024-06-13T03:20:00+00:00,2024-06-13T07:20:00+00:00,,2024-06-16T07:20:00+00:00,,680.38,0.0,7,27802.66,1239.74,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005936,1,18,2,3,9,22,33,2024-05-29T21:09:00+00:00,2024-05-30T12:09:00+00:00,2024-05-30T13:09:00+00:00,2024-06-02T17:09:00+00:00,2024-06-02T20:09:00+00:00,951.05,963.13,11,27304.17,2105.53,2197.92,1772.82,131.29,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005937,1,3,7,1,29,42,108,2024-07-01T01:01:00+00:00,2024-07-01T11:01:00+00:00,2024-07-01T11:01:00+00:00,2024-07-04T17:01:00+00:00,2024-07-04T18:01:00+00:00,607.63,621.63,11,24827.52,1989.01,1421.94,1134.62,86.98,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005938,1,12,1,3,25,18,89,2024-06-06T11:29:00+00:00,2024-06-06T16:29:00+00:00,2024-06-06T16:29:00+00:00,2024-06-09T18:29:00+00:00,2024-06-09T23:29:00+00:00,969.26,955.25,22,18809.44,2388.79,2345.22,1861.14,135.31,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005939,1,5,2,1,33,50,124,2024-05-17T12:26:00+00:00,2024-05-17T17:26:00+00:00,2024-05-17T20:26:00+00:00,2024-05-21T23:26:00+00:00,2024-05-22T10:26:00+00:00,1968.51,2034.41,4,27344.32,651.55,4619.41,3853.86,270.97,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005940,1,4,3,1,49,30,176,2024-04-01T17:59:00+00:00,2024-04-02T17:59:00+00:00,2024-04-02T17:59:00+00:00,2024-04-05T18:59:00+00:00,2024-04-06T06:59:00+00:00,896.34,880.97,3,2965.85,1282.62,2164.62,1854.18,127.24,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005941,1,4,15,3,25,50,96,2024-02-22T09:59:00+00:00,2024-02-23T08:59:00+00:00,2024-02-23T08:59:00+00:00,2024-02-25T15:59:00+00:00,2024-02-25T07:59:00+00:00,491.72,503.23,16,7896.3,307.1,1330.87,1002.94,68.13,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005942,1,5,8,3,17,54,69,2024-05-29T18:16:00+00:00,2024-05-30T13:16:00+00:00,2024-05-30T14:16:00+00:00,2024-06-02T20:16:00+00:00,2024-06-02T15:16:00+00:00,768.58,766.08,23,31993.19,2544.89,1810.61,1500.28,106.1,342.59,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005943,1,15,12,2,29,58,112,2024-03-31T05:58:00+00:00,2024-03-31T15:58:00+00:00,2024-03-31T15:58:00+00:00,2024-04-04T18:58:00+00:00,2024-04-04T14:58:00+00:00,1360.36,1380.12,19,26801.38,334.83,2591.49,2170.55,191.81,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005944,1,22,9,3,49,14,172,2024-06-20T18:21:00+00:00,2024-06-21T15:21:00+00:00,2024-06-21T15:21:00+00:00,2024-06-25T23:21:00+00:00,2024-06-26T16:21:00+00:00,1347.96,1321.61,14,39213.77,1405.29,2559.77,2103.0,188.71,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005945,1,20,6,3,25,2,85,2024-06-19T04:50:00+00:00,2024-06-19T13:50:00+00:00,2024-06-19T13:50:00+00:00,2024-06-21T20:50:00+00:00,2024-06-21T19:50:00+00:00,333.83,330.53,13,35034.08,3211.87,934.06,794.79,46.74,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005946,1,2,13,1,33,6,114,2024-02-25T08:57:00+00:00,2024-02-26T08:57:00+00:00,2024-02-26T10:57:00+00:00,2024-03-01T12:57:00+00:00,2024-03-01T08:57:00+00:00,1808.24,1865.63,18,4369.75,2371.81,4583.98,3906.24,246.01,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005947,1,17,7,1,45,18,159,2024-04-06T07:30:00+00:00,2024-04-06T16:30:00+00:00,2024-04-06T16:30:00+00:00,2024-04-10T17:30:00+00:00,2024-04-10T18:30:00+00:00,1121.14,1149.32,5,21072.72,2539.56,2602.11,2182.8,159.15,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005948,1,20,6,2,5,46,25,2024-04-30T19:10:00+00:00,2024-05-01T09:10:00+00:00,2024-05-01T09:10:00+00:00,2024-05-03T10:10:00+00:00,2024-05-03T23:10:00+00:00,414.01,407.65,19,12411.3,2031.35,1051.97,769.89,58.35,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005949,1,21,10,2,13,22,47,2024-05-05T10:56:00+00:00,2024-05-05T14:56:00+00:00,2024-05-05T14:56:00+00:00,2024-05-09T16:56:00+00:00,2024-05-09T13:56:00+00:00,1957.84,1924.31,16,33189.15,768.06,3792.24,3309.09,275.96,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
