shipment_id,event_seq,event_type,event_ts,facility_loc_id,notes,load_date,update_date
S007013,9,Exception,2024-06-18T05:33:00+00:00,6,Mechanical,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007014,1,Tendered,2024-01-25T06:32:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007014,2,Exception,2024-01-25T08:32:00+00:00,1,Tender Not Used,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007015,1,Tendered,2024-01-03T21:33:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007015,2,Accepted,2024-01-04T00:33:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007015,3,AtOrigin,2024-01-04T08:33:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007015,4,PickedUp,2024-01-04T09:33:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007015,5,DwellStart,2024-01-04T13:33:00+00:00,21,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007015,6,DwellEnd,2024-01-04T14:00:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007015,7,AtDest,2024-01-06T06:33:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007015,8,Delivered,2024-01-06T08:33:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007016,1,Tendered,2024-05-29T16:10:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007016,2,Accepted,2024-05-29T18:10:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007016,3,AtOrigin,2024-05-30T17:10:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007016,4,PickedUp,2024-05-30T18:10:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007016,5,AtDest,2024-06-04T01:10:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007016,6,Delivered,2024-06-04T03:10:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007017,1,Tendered,2024-02-15T20:32:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007017,2,Accepted,2024-02-15T21:32:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007017,3,AtOrigin,2024-02-16T11:32:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007017,4,PickedUp,2024-02-16T12:32:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007017,5,DwellStart,2024-02-16T13:32:00+00:00,45,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007017,6,DwellEnd,2024-02-16T13:40:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007017,7,AtDest,2024-02-18T15:32:00+00:00,26,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007017,8,Delivered,2024-02-18T19:32:00+00:00,26,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007018,1,Tendered,2024-03-17T13:39:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007018,2,Accepted,2024-03-17T15:39:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007018,3,AtOrigin,2024-03-18T15:39:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007018,4,PickedUp,2024-03-18T16:39:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007018,5,AtDest,2024-03-21T11:39:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007018,6,Delivered,2024-03-21T16:39:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007019,1,Tendered,2024-01-07T07:48:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007019,2,Accepted,2024-01-07T08:48:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007019,3,AtOrigin,2024-01-07T13:48:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007019,4,PickedUp,2024-01-07T14:48:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007019,5,AtDest,2024-01-10T20:48:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007019,6,Delivered,2024-01-10T21:48:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007020,1,Tendered,2024-02-07T04:51:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007020,2,Accepted,2024-02-07T06:51:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007020,3,AtOrigin,2024-02-07T07:51:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007020,4,PickedUp,2024-02-07T08:51:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007020,5,AtDest,2024-02-09T05:51:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007020,6,Delivered,2024-02-09T08:51:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007021,1,Tendered,2024-02-29T17:03:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007021,2,Accepted,2024-02-29T19:03:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007021,3,AtOrigin,2024-03-01T08:03:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007021,4,PickedUp,2024-03-01T09:03:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007021,5,AtDest,2024-03-05T11:03:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007021,6,Delivered,2024-03-05T15:03:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007022,1,Tendered,2024-05-27T23:53:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007022,2,Accepted,2024-05-28T01:53:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007022,3,AtOrigin,2024-05-28T12:53:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007022,4,PickedUp,2024-05-28T13:53:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007022,5,AtDest,2024-06-01T20:53:00+00:00,42,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007022,6,Delivered,2024-06-02T01:53:00+00:00,42,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007023,1,Tendered,2024-02-05T01:12:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007023,2,Accepted,2024-02-05T04:12:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007023,3,AtOrigin,2024-02-05T18:12:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007023,4,PickedUp,2024-02-05T19:12:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007023,5,DwellStart,2024-02-05T23:12:00+00:00,37,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007023,6,DwellEnd,2024-02-06T00:46:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007023,7,AtDest,2024-02-09T21:12:00+00:00,42,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007023,8,Delivered,2024-02-10T02:12:00+00:00,42,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007024,1,Tendered,2024-04-02T15:23:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007024,2,Exception,2024-04-02T17:23:00+00:00,25,Tender Not Used,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007025,1,Tendered,2024-01-23T16:35:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007025,2,Accepted,2024-01-23T17:35:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007025,3,AtOrigin,2024-01-24T11:35:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007025,4,PickedUp,2024-01-24T12:35:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007025,5,AtDest,2024-01-28T10:35:00+00:00,42,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007025,6,Delivered,2024-01-28T12:35:00+00:00,42,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007026,1,Tendered,2024-03-29T04:06:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007026,2,Accepted,2024-03-29T06:06:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007026,3,AtOrigin,2024-03-29T11:06:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007026,4,PickedUp,2024-03-29T12:06:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007026,5,AtDest,2024-04-01T10:06:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007026,6,Delivered,2024-04-01T12:06:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007027,1,Tendered,2024-06-11T15:47:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007027,2,Accepted,2024-06-11T16:47:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007027,3,AtOrigin,2024-06-12T08:47:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007027,4,PickedUp,2024-06-12T09:47:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007027,5,DwellStart,2024-06-12T20:47:00+00:00,29,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007027,6,DwellEnd,2024-06-12T20:59:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007027,7,AtDest,2024-06-15T04:47:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007027,8,Delivered,2024-06-15T05:47:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007028,1,Tendered,2024-02-15T17:26:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007028,2,Exception,2024-02-15T19:26:00+00:00,1,Tender Not Used,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007029,1,Tendered,2024-03-13T20:44:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007029,2,Accepted,2024-03-13T21:44:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007029,3,AtOrigin,2024-03-14T05:44:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007029,4,PickedUp,2024-03-14T06:44:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007029,5,AtDest,2024-03-18T07:44:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007029,6,Delivered,2024-03-18T13:44:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007030,1,Tendered,2024-06-19T12:13:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007030,2,Accepted,2024-06-19T13:13:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007030,3,AtOrigin,2024-06-20T11:13:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007030,4,PickedUp,2024-06-20T12:13:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007030,5,DwellStart,2024-06-20T19:13:00+00:00,45,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007030,6,DwellEnd,2024-06-20T19:59:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007030,7,AtDest,2024-06-23T07:13:00+00:00,22,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007030,8,Delivered,2024-06-23T12:13:00+00:00,22,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007031,1,Tendered,2024-05-04T19:59:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007031,2,Accepted,2024-05-04T21:59:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007031,3,AtOrigin,2024-05-05T16:59:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007031,4,PickedUp,2024-05-05T17:59:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007031,5,DwellStart,2024-05-06T05:59:00+00:00,29,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007031,6,DwellEnd,2024-05-06T06:31:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007031,7,AtDest,2024-05-09T22:59:00+00:00,34,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007031,8,Delivered,2024-05-10T01:59:00+00:00,34,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007032,1,Tendered,2024-03-07T19:45:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007032,2,Accepted,2024-03-07T20:45:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007032,3,AtOrigin,2024-03-08T18:45:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007032,4,PickedUp,2024-03-08T19:45:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007032,5,AtDest,2024-03-13T03:45:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007032,6,Delivered,2024-03-14T06:45:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007032,7,Exception,2024-03-12T23:45:00+00:00,46,Weather,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007033,1,Tendered,2024-03-06T21:17:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007033,2,Accepted,2024-03-06T23:17:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007033,3,AtOrigin,2024-03-07T10:17:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007033,4,PickedUp,2024-03-07T11:17:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007033,5,AtDest,2024-03-10T09:17:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007033,6,Delivered,2024-03-10T15:17:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007034,1,Tendered,2024-01-06T05:15:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007034,2,Accepted,2024-01-06T08:15:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007034,3,AtOrigin,2024-01-06T12:15:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007034,4,PickedUp,2024-01-06T13:15:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007034,5,DwellStart,2024-01-06T16:15:00+00:00,45,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007034,6,DwellEnd,2024-01-06T16:24:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007034,7,AtDest,2024-01-08T22:15:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007034,8,Delivered,2024-01-09T03:15:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007035,1,Tendered,2024-02-18T01:35:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007035,2,Accepted,2024-02-18T03:35:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007035,3,AtOrigin,2024-02-18T12:35:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007035,4,PickedUp,2024-02-18T13:35:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007035,5,AtDest,2024-02-22T12:35:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007035,6,Delivered,2024-02-22T13:35:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007036,1,Tendered,2024-05-07T17:35:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007036,2,Accepted,2024-05-07T18:35:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007036,3,AtOrigin,2024-05-08T12:35:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007036,4,PickedUp,2024-05-08T13:35:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007036,5,AtDest,2024-05-12T07:35:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007036,6,Delivered,2024-05-12T11:35:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007037,1,Tendered,2024-06-17T12:04:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007037,2,Accepted,2024-06-17T14:04:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007037,3,AtOrigin,2024-06-18T06:04:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007037,4,PickedUp,2024-06-18T07:04:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007037,5,AtDest,2024-06-22T02:04:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007037,6,Delivered,2024-06-22T04:04:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007038,1,Tendered,2024-06-09T23:26:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007038,2,Accepted,2024-06-10T00:26:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007038,3,AtOrigin,2024-06-10T09:26:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007038,4,PickedUp,2024-06-10T10:26:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007038,5,DwellStart,2024-06-10T22:26:00+00:00,9,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007038,6,DwellEnd,2024-06-10T23:13:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007038,7,AtDest,2024-06-14T06:26:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007038,8,Delivered,2024-06-14T11:26:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007039,1,Tendered,2024-01-30T22:46:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007039,2,Accepted,2024-01-30T23:46:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007039,3,AtOrigin,2024-01-31T10:46:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007039,4,PickedUp,2024-01-31T11:46:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007039,5,AtDest,2024-02-04T20:46:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007039,6,Delivered,2024-02-05T00:46:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007040,1,Tendered,2024-05-16T08:50:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007040,2,Accepted,2024-05-16T10:50:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007040,3,AtOrigin,2024-05-16T14:50:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007040,4,PickedUp,2024-05-16T15:50:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007040,5,AtDest,2024-05-19T00:50:00+00:00,54,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007040,6,Delivered,2024-05-19T05:50:00+00:00,54,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007041,1,Tendered,2024-04-07T13:49:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007041,2,Accepted,2024-04-07T15:49:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007041,3,AtOrigin,2024-04-08T11:49:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007041,4,PickedUp,2024-04-08T12:49:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007041,5,AtDest,2024-04-11T16:49:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007041,6,Delivered,2024-04-11T17:49:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007042,1,Tendered,2024-05-14T16:57:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007042,2,Accepted,2024-05-14T17:57:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007042,3,AtOrigin,2024-05-15T15:57:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007042,4,PickedUp,2024-05-15T16:57:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007042,5,DwellStart,2024-05-15T22:57:00+00:00,1,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007042,6,DwellEnd,2024-05-15T23:10:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007042,7,AtDest,2024-05-18T02:57:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007042,8,Delivered,2024-05-18T06:57:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007043,1,Tendered,2024-03-01T00:50:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007043,2,Accepted,2024-03-01T01:50:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007043,3,AtOrigin,2024-03-01T07:50:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007043,4,PickedUp,2024-03-01T08:50:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007043,5,AtDest,2024-03-03T17:50:00+00:00,22,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007043,6,Delivered,2024-03-03T20:50:00+00:00,22,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007044,1,Tendered,2024-03-29T22:00:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007044,2,Accepted,2024-03-29T23:00:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007044,3,AtOrigin,2024-03-30T12:00:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007044,4,PickedUp,2024-03-30T13:00:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007044,5,DwellStart,2024-03-30T15:00:00+00:00,25,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
